customer_type,en_title,fa_title,en_description,fa_description,price,category,sim_type,auto_renewal,giftable,upc_code,duration_unit,duration,type,giftable_code,account_type,en_details,fa_details,en_tags,fa_tags
prepaid,Weekly 75MB,هفتگی 75 مگابایت,"Enjoy roaming packages in: Armenia(MTS,Vivacel),Turkey(Turkcell, Turk Telekom),Azerbaijan(Azercell, Backcell),Korea(SK operator,LG UPlus), Kazakhistan(Kcell, Tele2), South Africa(MTN),Afghanistan(MTN), China(China Mobile, China Unicom),Nigeria(MTN), Sri Lanka(Dialog Telekom Ltd), Uganda(MTN), Cameroon(MTN), Austria(T- Mobile),Germany(Telekom Deutschland),Hungary(T-Mobile (Telekom)),Luxembourg(T-Mobile(Post), Tango),Czech Republic (T- Mobile,O2),Thailand(True Move, AWN),Belgium(Proximus, Orange, Telenor), Sweden(Tele2,Telenor), Georgia(Geocell),Russia(MTS),Croatia(T-Mobile), Finland(Elisa),Ghana(MTN),  India(AirTel),Latvia(Bite,Tele2),Lithuania(Tele2,bite), UAE(DU), Bahrain(Zain), Hong Kong(SmarTone), France(SFR), Kuwait(KTC(VIVA)), Brazil(VIVo),   Guinea Bissau(MTN), Guinea(MTN), Ivory Cost(MTN), Liberia(MTN), Netherlands(T-Mobile), Norway(Telenor), Congo(MTN), Russia(MegaFon), Kazakhstan(Kar-Tel Ltd), Georgia(Beeline), Russia(VimpelCom),  Ukraine(Kyivstar), Oman(Oman Mobile), Britannia-Jersey Islands(Jersey Telecom,Jersey Airtel Vodafone), Qatar(Ooredoo, Vodafone), Taiwan(Taiwan Star), Japan(KDDI)","بسته های ویژه اینترنت رومینگ قابل استفاده در: ارمنستان (ام تی اس، ویواسل), ترکیه(ترکسل، ترک تلکام), آذربایجان(آذرسل، بک سل) ,کره جنوبی(اس کی، ال جی یوپلاس), قزاقستان(کی سل، تله 2), آفریقای جنوبی(ام تی ان), افغانستان(ام تی ان) ,چین(چاینا موبایل، چاینا یونی کام), نیجریه(ام تی ان), سریلانکا(دیالوگ تلکام ال تی دی), اوگاندا(ام تی ان), کامرون(ام تی ان), اتریش(تی موبایل), آلمان,(Telekom Deutschland) مجارستان(تی موبایل تلکام), لوکزامبورگ(تی موبایل(پست)، تانگو), جمهوری چک(تی موبایل، O2), تایلند(ترو موو,ای دبلیو ان ), بلژیک(پروکسیموس، اورنج, تلنور), سوئد(تله 2، تلنور),گرجستان(جیوسل),روسیه(ام تی اس), کرواسی(تی موبایل),فنلاند(الیسا),غنا(ام تی ان),هند(ایرل تل), لتونی(بایت، تله 2), لیتوانی(بایت,تله 2),  امارات متحده عربی(دو), بحرین(زین),هنگ کنگ(اسمار تون), فرانسه(اس اف آر), کویت(کی تی سی),  گینه بیسائو(ام تی ان), گینه(ام تی ان), ساحل عاج(ام تی ان), لیبی( ام تی ان), هلند(تی موبایل), نروژ(تلنور), کنگو(ام تی ان), روسیه(مگافون), قزاقستان(کارتل), گرجستان(بی لاین), روسیه(ویمپل کام),  اکراین(کیو استار), عمان (عمان موبایل), بریتانیا-جزایر جرسی(جرسی ایرتل وودافون), قطر(اوردو، وودافون), تایوان(تایوان استار), ژاپن(کی دی دی آی)",500000,roaming,fd,forbidden,no,22134,day,7,data,,corporate,"Armenia(MTS,Vivacel)///Turkey(Turkcell,Turk Telekom)///Azerbaijan(Azercell,Backcell)///South Korea(SK,LG UPlus)///Kazakhstan(Kcell,Tele2,Kar-Tel Ltd (Beeline))///South Africa(MTN)///Afghanistan(MTN)///China(China Mobile,China Unicom)///Nigeria(MTN)///Sri Lanka(Dialog Telekom Ltd,Dialog Telekom Ltd)///Uganda(MTN)///Cameron(MTN)///Austria(T-Mobile)///Germany(Telekom Deutschland)///Czech Republic(T-Mobile,O2)///Thailand(AWN,True Move)///Belgium(Orange,Proximus,Telenor)///Sweden(Tele2,Telenor)///Georgia(Geocell,VoneMobitel)///Russia(MTS,MegaFon,VimpelCom)///Croatia(T-Mobile)///Finland(Elisa)///Ghana(MTN)///India(AirTel)///Latvia(Tele2,Bite)///Lithuania(Tele2,Bite)///UAE(Du)///Bahrain(Zain)///Hong Kong(SmarTone)///France(SFR)///Kuwait(KTC (VIVA))///Guinea(MTN)///Guinea Bissau(MTN)///Ivory Cost(MTN)///Liberia(MTN)///Netherlands(T-Mobile)///Norway(Telenor)///Congo(MTN)///Hungary(T-Mobile (Telekom))///Luxembourg(T-Mobile(Post),Tango)///Ukraine(Kyivstar)///Oman(Oman Mobile)///Britannia-Jersey Islands(Jersey Airtel Vodafone)///Qatar(Ooredoo,Vodafone)///Japan(KDDI)///Taiwan(Taiwan Star)","ارمنستان(ام تی اس,ویواسل)///ترکیه(ترکسل,ترک تلکام)///آذربایجان(آذرسل,بک سل)///کره جنوبی(اس کی,ال جی یوپلاس)///قزاقستان(کی سل,تله 2,کارتل)///آفریقای جنوبی(ام تی ان)///افغانستان(ام تی ان)///چین(چاینا موبایل,چاینا یونیکام)///نیجریه(ام تی ان)///سریلانکا(دیالوگ تلکام ال تی دی,دیالوگ تلکام ال تی دی)///اوگاندا(ام تی ان)///کامرون(ام تی ان)///اتریش(تی موبایل)///آلمان(تلکام دوچلند)///جمهوری چک(تی موبایل,O2)///تایلند(ای دبلیو ان,ترو موو)///بلژیک(پروکسیموس,اورنج,تلنور)///سوئد(تله 2,تلنور)///گرجستان(جیوسل,فون مبیتل)///روسیه(ام تی اس,مگافون,ویمپل کام)///کرواسی(تی موبایل)///فنلاند(الیسا)///غنا(ام تی ان)///هند(ایرتل)///لتونی(تله 2,بایت)///ليتوانی(تله 2,بایت)///امارات(دو)///بحرین(زین)///هنگ کنگ(اسمارتون)///فرانسه(اس اف آر)///کویت(کی تی سی)///گینه(ام تی ان)///گینه بیسائو(ام تی ان)///ساحل عاج(ام تی ان)///لیبی(ام تی ان)///هلند(تی موبایل)///نروژ(تلنور)///کنگو(ام تی ان)///مجارستان(تی موبایل تلکام)///لوکزامبورگ(تی موبایل(پست),تانگو)///اکراین(کیو استار)///عمان(عمان موبایل)///بریتانیا-جزایر جرسی(جرسی ایرتل وودافون)///قطر(اوریدو,وودافون)///ژاپن(کی دی دی آی)///تایوان(تایوان استار)",,,,,
prepaid,Weekly 300MB,هفتگی 300 مگابایت,"Enjoy roaming packages in: Armenia(MTS,Vivacel),Turkey(Turkcell, Turk Telekom),Azerbaijan(Azercell, Backcell),Korea(SK operator,LG UPlus), Kazakhistan(Kcell, Tele2), South Africa(MTN),Afghanistan(MTN), China(China Mobile, China Unicom),Nigeria(MTN), Sri Lanka(Dialog Telekom Ltd), Uganda(MTN), Cameroon(MTN), Austria(T- Mobile),Germany(Telekom Deutschland),Hungary(T-Mobile (Telekom)),Luxembourg(T-Mobile(Post), Tango),Czech Republic (T- Mobile,O2),Thailand(True Move, AWN),Belgium(Proximus, Orange, Telenor), Sweden(Tele2,Telenor), Georgia(Geocell),Russia(MTS),Croatia(T-Mobile), Finland(Elisa),Ghana(MTN),  India(AirTel),Latvia(Bite,Tele2),Lithuania(Tele2,bite), UAE(DU), Bahrain(Zain), Hong Kong(SmarTone), France(SFR), Kuwait(KTC(VIVA)), Brazil(VIVo),   Guinea Bissau(MTN), Guinea(MTN), Ivory Cost(MTN), Liberia(MTN), Netherlands(T-Mobile), Norway(Telenor), Congo(MTN), Russia(MegaFon), Kazakhstan(Kar-Tel Ltd), Georgia(Beeline), Russia(VimpelCom),  Ukraine(Kyivstar), Oman(Oman Mobile), Britannia-Jersey Islands(Jersey Telecom,Jersey Airtel Vodafone), Qatar(Ooredoo, Vodafone), Taiwan(Taiwan Star), Japan(KDDI)","بسته های ویژه اینترنت رومینگ قابل استفاده در: ارمنستان (ام تی اس، ویواسل), ترکیه(ترکسل، ترک تلکام), آذربایجان(آذرسل، بک سل) ,کره جنوبی(اس کی، ال جی یوپلاس), قزاقستان(کی سل، تله 2), آفریقای جنوبی(ام تی ان), افغانستان(ام تی ان) ,چین(چاینا موبایل، چاینا یونی کام), نیجریه(ام تی ان), سریلانکا(دیالوگ تلکام ال تی دی), اوگاندا(ام تی ان), کامرون(ام تی ان), اتریش(تی موبایل), آلمان,(Telekom Deutschland) مجارستان(تی موبایل تلکام), لوکزامبورگ(تی موبایل(پست)، تانگو), جمهوری چک(تی موبایل، O2), تایلند(ترو موو,ای دبلیو ان ), بلژیک(پروکسیموس، اورنج, تلنور), سوئد(تله 2، تلنور),گرجستان(جیوسل),روسیه(ام تی اس), کرواسی(تی موبایل),فنلاند(الیسا),غنا(ام تی ان),هند(ایرل تل), لتونی(بایت، تله 2), لیتوانی(بایت,تله 2),  امارات متحده عربی(دو), بحرین(زین),هنگ کنگ(اسمار تون), فرانسه(اس اف آر), کویت(کی تی سی),  گینه بیسائو(ام تی ان), گینه(ام تی ان), ساحل عاج(ام تی ان), لیبی( ام تی ان), هلند(تی موبایل), نروژ(تلنور), کنگو(ام تی ان), روسیه(مگافون), قزاقستان(کارتل), گرجستان(بی لاین), روسیه(ویمپل کام),  اکراین(کیو استار), عمان (عمان موبایل), بریتانیا-جزایر جرسی(جرسی ایرتل وودافون), قطر(اوردو، وودافون), تایوان(تایوان استار), ژاپن(کی دی دی آی)",1700000,roaming,fd,forbidden,no,22136,day,7,data,,corporate,"Armenia(MTS,Vivacel)///Turkey(Turkcell,Turk Telekom)///Azerbaijan(Azercell,Backcell)///South Korea(SK,LG UPlus)///Kazakhstan(Kcell,Tele2,Kar-Tel Ltd (Beeline))///South Africa(MTN)///Afghanistan(MTN)///China(China Mobile,China Unicom)///Nigeria(MTN)///Sri Lanka(Dialog Telekom Ltd,Dialog Telekom Ltd)///Uganda(MTN)///Cameron(MTN)///Austria(T-Mobile)///Germany(Telekom Deutschland)///Czech Republic(T-Mobile,O2)///Thailand(AWN,True Move)///Belgium(Orange,Proximus,Telenor)///Sweden(Tele2,Telenor)///Georgia(Geocell,VoneMobitel)///Russia(MTS,MegaFon,VimpelCom)///Croatia(T-Mobile)///Finland(Elisa)///Ghana(MTN)///India(AirTel)///Latvia(Tele2,Bite)///Lithuania(Tele2,Bite)///UAE(Du)///Bahrain(Zain)///Hong Kong(SmarTone)///France(SFR)///Kuwait(KTC (VIVA))///Guinea(MTN)///Guinea Bissau(MTN)///Ivory Cost(MTN)///Liberia(MTN)///Netherlands(T-Mobile)///Norway(Telenor)///Congo(MTN)///Hungary(T-Mobile (Telekom))///Luxembourg(T-Mobile(Post),Tango)///Ukraine(Kyivstar)///Oman(Oman Mobile)///Britannia-Jersey Islands(Jersey Airtel Vodafone)///Qatar(Ooredoo,Vodafone)///Taiwan(Taiwan Star)","ارمنستان(ام تی اس,ویواسل)///ترکیه(ترکسل,ترک تلکام)///آذربایجان(آذرسل,بک سل)///کره جنوبی(اس کی,ال جی یوپلاس)///قزاقستان(کی سل,تله 2,کارتل)///آفریقای جنوبی(ام تی ان)///افغانستان(ام تی ان)///چین(چاینا موبایل,چاینا یونیکام)///نیجریه(ام تی ان)///سریلانکا(دیالوگ تلکام ال تی دی,دیالوگ تلکام ال تی دی)///اوگاندا(ام تی ان)///کامرون(ام تی ان)///اتریش(تی موبایل)///آلمان(تلکام دوچلند)///جمهوری چک(تی موبایل,O2)///تایلند(ای دبلیو ان,ترو موو)///بلژیک(پروکسیموس,اورنج,تلنور)///سوئد(تله 2,تلنور)///گرجستان(جیوسل,فون مبیتل)///روسیه(ام تی اس,مگافون,ویمپل کام)///کرواسی(تی موبایل)///فنلاند(الیسا)///غنا(ام تی ان)///هند(ایرتل)///لتونی(تله 2,بایت)///ليتوانی(تله 2,بایت)///امارات(دو)///بحرین(زین)///هنگ کنگ(اسمارتون)///فرانسه(اس اف آر)///کویت(کی تی سی)///گینه(ام تی ان)///گینه بیسائو(ام تی ان)///ساحل عاج(ام تی ان)///لیبی(ام تی ان)///هلند(تی موبایل)///نروژ(تلنور)///کنگو(ام تی ان)///مجارستان(تی موبایل تلکام)///لوکزامبورگ(تی موبایل(پست),تانگو)///اکراین(کیو استار)///عمان(عمان موبایل)///بریتانیا-جزایر جرسی(جرسی ایرتل وودافون)///قطر(اوریدو,وودافون)///تایوان(تایوان استار)",,,,,
prepaid,Daily 2.5GB,یکروزه 2.5 گیگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,94000,normal,fd,forbidden,yes,61627,day,1,data,63347,individual,,,,,,,
postpaid,Daily 60MB,یکروزه 60 مگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,16000,normal,fd,forbidden,yes,63340,day,1,data,61620,individual,,,,,,,
postpaid,Daily 100MB,یکروزه 100 مگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,22000,normal,fd,forbidden,yes,63341,day,1,data,61621,individual,,,,,,,
postpaid,Daily 200MB,یکروزه 200 مگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,32000,normal,fd,forbidden,yes,63342,day,1,data,61622,individual,,,,,,,
postpaid,Daily 300MB,یکروزه 300 مگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,39000,normal,fd,forbidden,yes,63343,day,1,data,61623,individual,,,,,,,
postpaid,Daily 400MB,یکروزه 400 مگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,45000,normal,fd,forbidden,yes,63344,day,1,data,61624,individual,,,,,,,
postpaid,Daily 750MB,یکروزه 750 مگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,57000,normal,fd,forbidden,yes,63345,day,1,data,61625,individual,,,,,,,
postpaid,Daily 1.5GB,یکروزه 1.5 گیگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,74000,normal,fd,forbidden,yes,63346,day,1,data,61626,individual,,,,,,,
postpaid,Daily 2.5GB,یکروزه 2.5 گیگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,94000,normal,fd,forbidden,yes,63347,day,1,data,61627,individual,,,,,,,
prepaid,15Days 400MB,15روزه 400 مگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,70000,normal,fd,permitted,yes,61641,day,15,data,63361,individual,,,,,,,
prepaid,15Days 750MB,15روزه 750 مگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,90000,normal,fd,permitted,yes,61642,day,15,data,63362,individual,,,,,,,
prepaid,15Days 1.5GB,15روزه 1.5 گیگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,115000,normal,fd,permitted,yes,61643,day,15,data,63363,individual,,,,,,,
prepaid,15Days 2.5GB,15روزه 2.5 گیگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,145000,normal,fd,permitted,yes,61644,day,15,data,63364,individual,,,,,,,
prepaid,15Days 3.5GB,15روزه 3.5 گیگابایت,"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,165000,normal,fd,permitted,yes,61645,day,15,data,63365,individual,,,,,,,
postpaid,15Days 400MB (Auto Renewal),15روزه 400 مگابایت (تمدید خودکار),"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,70000,normal,fd,obligatory,yes,63361,day,15,data,61641,individual,,,,,,,
postpaid,15Days 750MB (Auto Renewal),15روزه 750 مگابایت (تمدید خودکار),"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,90000,normal,fd,obligatory,yes,63362,day,15,data,61642,individual,,,,,,,
postpaid,15Days 1.5GB (Auto Renewal),15روزه 1.5 گیگابایت (تمدید خودکار),"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,115000,normal,fd,obligatory,yes,63363,day,15,data,61643,individual,,,,,,,
postpaid,15Days 2.5GB (Auto Renewal),15روزه 2.5 گیگابایت (تمدید خودکار),"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,145000,normal,fd,obligatory,yes,63364,day,15,data,61644,individual,,,,,,,
postpaid,15Days 3.5GB (Auto Renewal),15روزه 3.5 گیگابایت (تمدید خودکار),"In case of purchasing more than one package, the ones with closer expiry dates will have higher usage priority; shared account, only-night and gift packages though have higher usage priority.",درنظر داشته باشید در صورت خرید بیش از یک بسته، اولویت استفاده با بسته ای خواهد بود که تاریخ انقضای نزدیکتری دارد؛ بسته های اینترنت هدیه، شبانه خالص و چندکاربره اولویت مصرف بالاتری دارند.,165000,normal,fd,obligatory,yes,63365,day,15,data,61645,individual,,,,,,,
prepaid,Weekly 300MB,هفتگی 300 مگابایت,"Enjoy roaming packages in: Armenia(MTS,Vivacel),Turkey(Turkcell, Turk Telekom),Azerbaijan(Azercell, Backcell),Korea(SK operator,LG UPlus), Kazakhistan(Kcell, Tele2), South Africa(MTN),Afghanistan(MTN), China(China Mobile, China Unicom),Nigeria(MTN), Sri Lanka(Dialog Telekom Ltd), Uganda(MTN), Cameroon(MTN), Austria(T- Mobile),Germany(Telekom Deutschland),Hungary(T-Mobile (Telekom)),Luxembourg(T-Mobile(Post), Tango),Czech Republic (T- Mobile,O2),Thailand(True Move, AWN),Belgium(Proximus, Orange, Telenor), Sweden(Tele2,Telenor), Georgia(Geocell),Russia(MTS),Croatia(T-Mobile), Finland(Elisa),Ghana(MTN),  India(AirTel),Latvia(Bite,Tele2),Lithuania(Tele2,bite), UAE(DU), Bahrain(Zain), Hong Kong(SmarTone), France(SFR), Kuwait(KTC(VIVA)), Brazil(VIVo),   Guinea Bissau(MTN), Guinea(MTN), Ivory Cost(MTN), Liberia(MTN), Netherlands(T-Mobile), Norway(Telenor), Congo(MTN), Russia(MegaFon), Kazakhstan(Kar-Tel Ltd), Georgia(Beeline), Russia(VimpelCom),  Ukraine(Kyivstar), Oman(Oman Mobile), Britannia-Jersey Islands(Jersey Telecom,Jersey Airtel Vodafone), Qatar(Ooredoo, Vodafone), Taiwan(Taiwan Star), Japan(KDDI)","بسته های ویژه اینترنت رومینگ قابل استفاده در: ارمنستان (ام تی اس، ویواسل), ترکیه(ترکسل، ترک تلکام), آذربایجان(آذرسل، بک سل) ,کره جنوبی(اس کی، ال جی یوپلاس), قزاقستان(کی سل، تله 2), آفریقای جنوبی(ام تی ان), افغانستان(ام تی ان) ,چین(چاینا موبایل، چاینا یونی کام), نیجریه(ام تی ان), سریلانکا(دیالوگ تلکام ال تی دی), اوگاندا(ام تی ان), کامرون(ام تی ان), اتریش(تی موبایل), آلمان,(Telekom Deutschland) مجارستان(تی موبایل تلکام), لوکزامبورگ(تی موبایل(پست)، تانگو), جمهوری چک(تی موبایل، O2), تایلند(ترو موو,ای دبلیو ان ), بلژیک(پروکسیموس، اورنج, تلنور), سوئد(تله 2، تلنور),گرجستان(جیوسل),روسیه(ام تی اس), کرواسی(تی موبایل),فنلاند(الیسا),غنا(ام تی ان),هند(ایرل تل), لتونی(بایت، تله 2), لیتوانی(بایت,تله 2),  امارات متحده عربی(دو), بحرین(زین),هنگ کنگ(اسمار تون), فرانسه(اس اف آر), کویت(کی تی سی),  گینه بیسائو(ام تی ان), گینه(ام تی ان), ساحل عاج(ام تی ان), لیبی( ام تی ان), هلند(تی موبایل), نروژ(تلنور), کنگو(ام تی ان), روسیه(مگافون), قزاقستان(کارتل), گرجستان(بی لاین), روسیه(ویمپل کام),  اکراین(کیو استار), عمان (عمان موبایل), بریتانیا-جزایر جرسی(جرسی ایرتل وودافون), قطر(اوردو، وودافون), تایوان(تایوان استار), ژاپن(کی دی دی آی)",1700000,roaming,fd,forbidden,yes,22136,day,7,data,13342,individual,"Armenia(MTS,Vivacel)///Turkey(Turkcell,Turk Telekom)///Azerbaijan(Azercell,Backcell)///South Korea(SK,LG UPlus)///Kazakhstan(Kcell,Tele2,Kar-Tel Ltd (Beeline))///South Africa(MTN)///Afghanistan(MTN)///China(China Mobile,China Unicom)///Nigeria(MTN)///Sri Lanka(Dialog Telekom Ltd,Dialog Telekom Ltd)///Uganda(MTN)///Cameron(MTN)///Austria(T-Mobile)///Germany(Telekom Deutschland)///Czech Republic(T-Mobile,O2)///Thailand(AWN,True Move)///Belgium(Orange,Proximus,Telenor)///Sweden(Tele2,Telenor)///Georgia(Geocell,VoneMobitel)///Russia(MTS,MegaFon,VimpelCom)///Croatia(T-Mobile)///Finland(Elisa)///Ghana(MTN)///India(AirTel)///Latvia(Tele2,Bite)///Lithuania(Tele2,Bite)///UAE(Du)///Bahrain(Zain)///Hong Kong(SmarTone)///France(SFR)///Kuwait(KTC (VIVA))///Guinea(MTN)///Guinea Bissau(MTN)///Ivory Cost(MTN)///Liberia(MTN)///Netherlands(T-Mobile)///Norway(Telenor)///Congo(MTN)///Hungary(T-Mobile (Telekom))///Luxembourg(T-Mobile(Post),Tango)///Ukraine(Kyivstar)///Oman(Oman Mobile)///Britannia-Jersey Islands(Jersey Airtel Vodafone)///Qatar(Ooredoo,Vodafone)///Taiwan(Taiwan Star)","ارمنستان(ام تی اس,ویواسل)///ترکیه(ترکسل,ترک تلکام)///آذربایجان(آذرسل,بک سل)///کره جنوبی(اس کی,ال جی یوپلاس)///قزاقستان(کی سل,تله 2,کارتل)///آفریقای جنوبی(ام تی ان)///افغانستان(ام تی ان)///چین(چاینا موبایل,چاینا یونیکام)///نیجریه(ام تی ان)///سریلانکا(دیالوگ تلکام ال تی دی,دیالوگ تلکام ال تی دی)///اوگاندا(ام تی ان)///کامرون(ام تی ان)///اتریش(تی موبایل)///آلمان(تلکام دوچلند)///جمهوری چک(تی موبایل,O2)///تایلند(ای دبلیو ان,ترو موو)///بلژیک(پروکسیموس,اورنج,تلنور)///سوئد(تله 2,تلنور)///گرجستان(جیوسل,فون مبیتل)///روسیه(ام تی اس,مگافون,ویمپل کام)///کرواسی(تی موبایل)///فنلاند(الیسا)///غنا(ام تی ان)///هند(ایرتل)///لتونی(تله 2,بایت)///ليتوانی(تله 2,بایت)///امارات(دو)///بحرین(زین)///هنگ کنگ(اسمارتون)///فرانسه(اس اف آر)///کویت(کی تی سی)///گینه(ام تی ان)///گینه بیسائو(ام تی ان)///ساحل عاج(ام تی ان)///لیبی(ام تی ان)///هلند(تی موبایل)///نروژ(تلنور)///کنگو(ام تی ان)///مجارستان(تی موبایل تلکام)///لوکزامبورگ(تی موبایل(پست),تانگو)///اکراین(کیو استار)///عمان(عمان موبایل)///بریتانیا-جزایر جرسی(جرسی ایرتل وودافون)///قطر(اوریدو,وودافون)///تایوان(تایوان استار)",,,,,
